lau j		1		1		154985		4
ca730311		1		1		154990		4
a445		1		1		154995		4
ca730310		1		1		155000		4
a444		1		1		155005		4
ca730309		1		1		155010		4
glut		2		2		155015		5
accredit		2		2		155021		5
ca730308		1		1		155027		4
harrison		1		1		155032		4
bookstein a		1		1		155037		4
ca730307		1		1		155042		4
galoi		1		1		155047		4
ca730306		1		1		155052		4
plc		6		1		155057		4
persever		1		1		155062		4
repair		3		3		155067		6
customarili		1		1		155074		4
wilcox t r		2		2		155079		5
ca730305		1		1		155085		4
offset		1		1		155090		4
md1		2		1		155095		4
multiplexor		1		1		155100		4
pack c d		1		1		155105		4
ca730304		1		1		155110		4
telecommun		3		1		155115		4
minicomput		10		5		155120		8
vastli		2		2		155129		5
feinroth y		1		1		155135		4
franceschini e		1		1		155140		4
ca730303		1		1		155145		4
ca730302		1		1		155150		4
ccc		2		1		155155		4
austing r h		3		3		155160		6
engel g l		1		1		155167		4
ca730301		1		1		155172		4
wexpwx		1		1		155177		4
a443		1		1		155182		4
fritsch f n		2		2		155187		5
shafer r e		1		1		155193		4
crowleyw p		1		1		155198		4
ca730209		1		1		155203		4
ca730208		1		1		155208		4
ispl		1		1		155213		4
microcod		3		3		155218		6
synergist		1		1		155225		4
endang		2		2		155230		5
interprogram		1		1		155236		4
ca730207		1		1		155241		4
advers		2		2		155246		5
clancy g j jr		1		1		155252		4
devaney d b		1		1		155257		4
ca730206		1		1		155262		4
brent r p		2		2		155267		5
ca730205		1		1		155273		4
ostrowski		2		1		155278		4
ca730204		1		1		155283		4
deduc		2		2		155288		5
ca730203		1		1		155294		4
subclass		2		2		155299		5
melkanoff m a		1		1		155305		4
lichten l		1		1		155310		4
ca730202		1		1		155315		4
searchabl		2		2		155320		5
terrain		5		2		155326		5
merrill r d		1		1		155332		4
ca730201		1		1		155337		4
a442		1		1		155342		4
davis a w		1		1		155347		4
probit		1		1		155352		4
ca730113		1		1		155357		4
a441		1		1		155362		4
ca730112		1		1		155367		4
a440		1		1		155372		4
carloquadratur		1		1		155377		4
stratif		1		1		155382		4
ca730111		1		1		155387		4
atkinsm s		1		1		155392		4
ca730110		1		1		155397		4
bays c		3		3		155402		6
ca730109		1		1		155409		4
blount s e		1		1		155414		4
ca730108		1		1		155419		4
bx		1		1		155424		4
bandwidth		4		3		155429		6
schwartz		2		2		155436		5
mn2		1		1		155442		4
nm		2		2		155447		5
crawford c r		1		1		155453		4
ca730107		1		1		155458		4
recomput		2		1		155463		4
o10		1		1		155468		4
sumei		1		1		155473		4
ei		1		1		155478		4
ith		3		3		155483		6
ca730106		1		1		155490		4
ca730105		1		1		155495		4
muraoka y		1		1		155500		4
kuck d j		2		2		155505		5
ca730104		1		1		155511		4
anoth		1		1		155516		4
morris j h jr		3		3		155521		6
seal		1		1		155528		4
ca730103jb		1		1		155533		4
realloc		3		1		155538		4
rescatt		3		1		155543		4
ca730102		1		1		155548		4
ca730101		1		1		155553		4
inconsist		2		2		155558		5
1974		141		141		155564		144
skinner c w		1		1		155709		4
ca741213		1		1		155714		4
r456		1		1		155719		4
tesch g		1		1		155724		4
ca741212		1		1		155729		4
r426		1		1		155734		4
ca741211		1		1		155739		4
ellis t m r		2		2		155744		5
ca741210		1		1		155750		4
488		1		1		155755		4
ca741209		1		1		155760		4
kolmogorov		2		1		155765		4
smirnov		2		1		155770		4
a487		1		1		155775		4
pomeranz j		1		1		155780		4
ca741208		1		1		155785		4
nonstiff		1		1		155790		4
chu s c		1		1		155795		4
berman m		1		1		155800		4
ca741207		1		1		155805		4
anarc		1		1		155810		4
kirchgassn		1		1		155815		4
exam		2		1		155820		4
salazar a		1		1		155825		4
oakford r v		1		1		155830		4
ca741206		1		1		155835		4
johnk		3		1		155840		4
wallace n d		1		1		155845		4
ca741205		1		1		155850		4
graham		2		2		155855		5
adam t l		1		1		155861		4
chandy k m		2		2		155866		5
dickson j r		1		1		155872		4
ca741204		1		1		155877		4
hasp		3		1		155882		4
strauss j c		1		1		155887		4
ca741203		1		1		155892		4
moratorium		1		1		155897		4
urg		1		1		155902		4
inevit		2		2		155907		5
supplementari		1		1		155913		4
ca741202		1		1		155918		4
ca741201		1		1		155923		4
evans r v		1		1		155928		4
ca741110		1		1		155933		4
rijsbergen		1		1		155938		4
ca741109		1		1		155943		4
hanson d r		1		1		155948		4
ca741108		1		1		155953		4
brown j a		1		1		155958		4
werner b		1		1		155963		4
prehistor		1		1		155968		4
ca741107		1		1		155973		4
ca741106		1		1		155978		4
freiburghouse r a		1		1		155983		4
ca741105		1		1		155988		4
mediocr		1		1		155993		4
pleas		1		1		155998		4
layman		1		1		156003		4
blown		1		1		156008		4
musician		1		1		156013		4
rader g m		1		1		156018		4
ca741104		1		1		156023		4
lpar		2		1		156028		4
island		1		1		156033		4
miller p l		1		1		156038		4
ca741103		1		1		156043		4
ca741102		1		1		156048		4
stanlei		1		1		156053		4
hous		1		1		156058		4
ca741101		1		1		156063		4
wage		2		1		156068		4
vocat		1		1		156073		4
gilchrist b		2		2		156078		5
weber r e		2		2		156084		5
ca741014		1		1		156090		4
krogh f t		2		2		156095		5
ca741013		1		1		156101		4
ca741012		1		1		156106		4
sreenivarsan k		1		1		156111		4
kleinman a j		2		2		156116		5
ca741011		1		1		156122		4
r450		2		2		156127		5
klemes j		1		1		156133		4
klemsa j		1		1		156138		4
ca741010		1		1		156143		4
r431		2		2		156148		5
ca741009		1		1		156154		4
c191		1		1		156159		4
kopelaar h		1		1		156164		4
ca741008		1		1		156169		4
a486		1		1		156174		4
veillon f		1		1		156179		4
ca741007		1		1		156184		4
bench		1		1		156189		4
charnes a		1		1		156194		4
raike w m		1		1		156199		4
stutz j d		1		1		156204		4
walters a s		1		1		156209		4
ca741006		1		1		156214		4
xdm		1		1		156219		4
canaday r h		1		1		156224		4
harrison r d		1		1		156229		4
ivie e l		2		2		156234		5
ryder j l		1		1		156240		4
wehr l a		1		1		156245		4
ca741005		1		1		156250		4
unreach		1		1		156255		4
remedi		4		3		156260		6
scheuermann p		1		1		156267		4
ca741004		1		1		156272		4
slutz d r		1		1		156277		4
traiger i l		2		2		156282		5
ca741003		1		1		156288		4
shen k k		2		2		156293		5
peterson j l		3		3		156299		6
ca741002		1		1		156306		4
brinch		2		2		156311		5
alarm		2		2		156317		5
ca741001		1		1		156323		4
accordingli		2		2		156328		5
verhelst		2		2		156334		5
ca740910		1		1		156340		4
young j w		2		2		156345		5
ca740909		1		1		156351		4
a485		1		1		156356		4
eidson h d		1		1		156361		4
schumaker l l		2		2		156366		5
ca740908		1		1		156372		4
k0z		1		1		156377		4
k1z		1		1		156382		4
a484		1		1		156387		4
burrell k h		1		1		156392		4
ca740907		1		1		156397		4
a483		1		1		156402		4
watkins s l		1		1		156407		4
ca740906		1		1		156412		4
eickel		1		1		156417		4
bauer		1		1		156422		4
samelson		1		1		156427		4
superclass		1		1		156432		4
schkolnick m		1		1		156437		4
ca740905		1		1		156442		4
nonoverlap		1		1		156447		4
subregion		1		1		156452		4
cheung t		1		1		156457		4
ca740904		1		1		156462		4
midpoint		1		1		156467		4
aberth o		1		1		156472		4
ca740903		1		1		156477		4
bulirsh		1		1		156482		4
stoer		1		1		156487		4
willers i m		1		1		156492		4
ca740902		1		1		156497		4
sociolog		2		2		156502		5
ca740901		1		1		156508		4
ca740816		1		1		156513		4
bend		1		1		156518		4
lagerlof r o e		1		1		156523		4
ca740815		1		1		156528		4
starlik		1		1		156533		4
ca740814		1		1		156538		4
r454		1		1		156543		4
shere k d		1		1		156548		4
ca740813		1		1		156553		4
bultheel a		1		1		156558		4
ca740812		1		1		156563		4
g7		2		2		156568		5
a482		1		1		156574		4
regener e		1		1		156579		4
ca740811		1		1		156584		4
a481		1		1		156589		4
crandall k c		1		1		156594		4
ca740810		1		1		156599		4
a480		1		1		156604		4
lyche t		1		1		156609		4
ca740809		1		1		156614		4
cavouras j c		1		1		156619		4
ca740808		1		1		156624		4
ca740807		1		1		156629		4
ca740806		1		1		156634		4
precondit		4		1		156639		4
neufeld g a		1		1		156644		4
tartar j		1		1		156649		4
ca740805		1		1		156654		4
encipher		12		2		156659		5
6400		3		3		156665		6
498		1		1		156672		4
092		1		1		156677		4
enciph		3		2		156682		5
friedman t d		1		1		156688		4
offman l j		1		1		156693		4
cryptolog		3		3		156698		6
ca740804		1		1		156705		4
unauthor		1		1		156710		4
password		12		3		156715		6
risk		4		3		156722		6
sannon		1		1		156729		4
purdy g b		1		1		156734		4
ca740803		1		1		156739		4
intrud		3		1		156744		4
penetr		3		2		156749		5
plausibl		1		1		156755		4
unlik		2		2		156760		5
evans a jr		1		1		156766		4
kantrowitz w		1		1		156771		4
weiss e		1		1		156776		4
ca740802		1		1		156781		4
trail		1		1		156786		4
hahn b		1		1		156791		4
ca740801		1		1		156796		4
virtualiz		1		1		156801		4
systems eg cp on the ibm   from previous		1		1		156806		4
popek g j		1		1		156811		4
goldberg r p		1		1		156816		4
hypervisor		1		1		156821		4
ca740707		1		1		156826		4
ca740706		1		1		156831		4
ca740705		1		1		156836		4
bruno j		1		1		156841		4
coffman e g jr		2		2		156846		5
sethi r		1		1		156852		4
ca740704		1		1		156857		4
mtpt		6		1		156862		4
uncondition		1		1		156867		4
fuller s h		2		2		156872		5
ca740703		1		1		156878		4
unix		3		2		156883		5
demount		1		1		156889		4
languageshi		1		1		156894		4
ritchie d m		1		1		156899		4
ca740702		1		1		156904		4
minieka e		1		1		156909		4
ca740616		1		1		156914		4
bibliograph		7		4		156919		7
barton i j		1		1		156927		4
creasey s e		1		1		156932		4
lynch m f		1		1		156937		4
snell m j		1		1		156942		4
ca740615		1		1		156947		4
hydra		2		1		156952		4
cmmp		1		1		156957		4
coher		2		2		156962		5
wulf w		1		1		156968		4
cohen e		1		1		156973		4
corwin w		1		1		156978		4
jones a		2		2		156983		5
levin r		1		1		156989		4
pierson c		1		1		156994		4
pollack f		1		1		156999		4
ca740614		1		1		157004		4
adams j		1		1		157009		4
gary j		1		1		157014		4
ca740613		1		1		157019		4
osiri		1		1		157024		4
spss		2		2		157029		5
bmd		2		2		157035		5
tsar		1		1		157041		4
slysz w d		1		1		157046		4
pearson		1		1		157051		4
ca740612		1		1		157056		4
r434		2		2		157061		5
boulton d m		1		1		157067		4
ca740611		1		1		157072		4
r425		1		1		157077		4
page r l		2		2		157082		5
ca740610		1		1		157088		4
ca740609		1		1		157093		4
gaither b		1		1		157098		4
ca740608		1		1		157103		4
ca740607		1		1		157108		4
r400		1		1		157113		4
ca740606		1		1		157118		4
a479		1		1		157123		4
ca740605		1		1		157128		4
a478		1		1		157133		4
roberts f d k		1		1		157138		4
ca740604		1		1		157143		4
ca740603		1		1		157148		4
henschen l		1		1		157153		4
overbeek r		1		1		157158		4
wos l		1		1		157163		4
ca740602		1		1		157168		4
ccohen j		1		1		157173		4
zuckerman c		1		1		157178		4
ca740601		1		1		157183		4
anticipatori		2		1		157188		4
mono		1		1		157193		4
gold d e		1		1		157198		4
ca740507		1		1		157203		4
marovich s b		1		1		157208		4
ca740506		1		1		157213		4
multiprecis		2		1		157218		4
wunderlich m c		1		1		157223		4
selfridge j l		1		1		157228		4
pseudoprim		1		1		157233		4
ca740505		1		1		157238		4
tsao n		1		1		157243		4
valv		1		1		157248		4
ca740504		1		1		157253		4
nearest		4		3		157258		6
erron		1		1		157265		4
ca740503		1		1		157270		4
el1		2		1		157275		4
coercion		2		2		157280		5
ca740502		1		1		157286		4
unwant		2		2		157291		5
sharpli		2		2		157297		5
shaw m		2		2		157303		5
ca740501		1		1		157309		4
wexpxx		1		1		157314		4
r443		1		1		157319		4
ca740417		1		1		157324		4
a477		1		1		157329		4
ehrich g		1		1		157334		4
ca740416		1		1		157339		4
tension		4		2		157344		5
a476		1		1		157350		4
cline a k		2		2		157355		5
ca740415		1		1		157361		4
schweikert		1		1		157366		4
imit		1		1		157371		4
ca740414		1		1		157376		4
walding		1		1		157381		4
soon		2		2		157386		5
green		1		1		157392		4
chang c l		1		1		157397		4
ca740413		1		1		157402		4
balfour a		1		1		157407		4
ca740412		1		1		157412		4
ca740411		1		1		157417		4
patrick		1		1		157422		4
simmons g c		1		1		157427		4
ca740410		1		1		157432		4
ca740409		1		1		157437		4
rebutt		1		1		157442		4
freeman p		1		1		157447		4
ca740408		1		1		157452		4
lucas h c jr		2		2		157457		5
montgomery d b		1		1		157463		4
larreche j c		1		1		157468		4
ca740407		1		1		157473		4
even s		2		2		157478		5
ca740406		1		1		157484		4
noncycl		1		1		157489		4
nlogn		2		1		157494		4
foreknowledg		1		1		157499		4
lindstrom g		1		1		157504		4
ca740405		1		1		157509		4
lion		2		2		157514		5
nondiscret		1		1		157520		4
smith g		2		2		157525		5
sefton i m		1		1		157531		4
ca740404		1		1		157536		4
boyse j w		1		1		157541		4
ca740403		1		1		157546		4
substat		1		1		157551		4
nonpredict		1		1		157556		4
franklin m a		1		1		157561		4
gupta r k		1		1		157566		4
ca740402		1		1		157571		4
ca740401		1		1		157576		4
ca740313		1		1		157581		4
burnett		1		1		157586		4
derang		1		1		157591		4
rencontr		1		1		157596		4
ca740312		1		1		157601		4
emot		1		1		157606		4
danger		1		1		157611		4
ca740311		1		1		157616		4
pn		2		2		157621		5
ackerman a f		1		1		157627		4
ca740310		1		1		157632		4
fordan b w jr		1		1		157637		4
ca740309		1		1		157642		4
ravindran a		1		1		157647		4
ca740308		1		1		157652		4
r419		1		1		157657		4
withers d h		1		1		157662		4
ca740307		1		1		157667		4
r179		1		1		157672		4
bosten n e		1		1		157677		4
battiste e l		1		1		157682		4
ca740306		1		1		157687		4
a475		1		1		157692		4
wright t		1		1		157697		4
ca740305		1		1		157702		4
treesort3		2		1		157707		4
qsort		3		1		157712		4
loeser r		1		1		157717		4
ca740304		1		1		157722		4
mountabl		1		1		157727		4
mount		3		2		157732		5
bottleneck		2		2		157738		5
nonresid		1		1		157744		4
ca740303		1		1		157749		4
repack		6		1		157754		4
benefici		2		2		157759		5
balkovich e		1		1		157765		4
chiu w		1		1		157770		4
presser l		1		1		157775		4
wood r		1		1		157780		4
ca740302		1		1		157785		4
calibr		2		1		157790		4
sreenivasan k		1		1		157795		4
benchmark		4		4		157800		7
ca740301		1		1		157808		4
ca740206		1		1		157813		4
ca740205		1		1		157818		4
ca740204		1		1		157823		4
schmeiserb w		1		1		157828		4
ca740203		1		1		157833		4
ca740202		1		1		157838		4
rothnie j b jr		1		1		157843		4
lozano t		1		1		157848		4
ca740201		1		1		157853		4
ca740110		1		1		157858		4
knott g d		3		3		157863		6
ca740109		1		1		157870		4
ca740108		1		1		157875		4
heretofor		1		1		157880		4
corner		1		1		157885		4
reenter		2		1		157890		4
diment		1		1		157895		4
pyramid		1		1		157900		4
hodgman g w		1		1		157905		4
ca740107		1		1		157910		4
a474		1		1		157915		4
ca740106		1		1		157920		4
a473		1		1		157925		4
ca740105		1		1		157930		4
gibbs n e		3		3		157935		6
poole w g jr		1		1		157942		4
ca740104		1		1		157947		4
zzx		1		1		157952		4
bicub		1		1		157957		4
undul		1		1		157962		4
likewis		1		1		157967		4
ca740103		1		1		157972		4
8n		1		1		157977		4
5n2k		1		1		157982		4
subdiagon		1		1		157987		4
superdiagon		1		1		157992		4
4n2k		1		1		157997		4
palmer j		1		1		158002		4
toeplitz		1		1		158007		4
ca740102		1		1		158012		4
earlei		1		1		158017		4
driver		2		1		158022		4
lyon g		2		2		158027		5
subanalys		1		1		158033		4
ca740101		1		1		158038		4
setl		1		1		158043		4
valued		1		1		158048		4
ca751208		1		1		158053		4
indivis		4		2		158058		5
halt		1		1		158064		4
lipton r j		1		1		158069		4
ca751207		1		1		158074		4
1976		86		85		158079		88
oe		1		1		158168		4
graham s l		2		2		158173		5
wegman m		1		1		158179		4
dead		2		2		158184		5
ca751206		1		1		158190		4
onk2		1		1		158195		4
np		9		6		158200		9
llk		2		1		158210		4
lck		2		1		158215		4
hunt h b iii		2		2		158220		5
szymanski t g		3		3		158226		6
ullman j d		4		4		158233		7
ca751205		1		1		158241		4
timen		1		1		158246		4
jazayeri m		1		1		158251		4
ogden w f		1		1		158256		4
rounds w c		1		1		158261		4
ca751204		1		1		158266		4
ca751203		1		1		158271		4
flexion		1		1		158276		4
speak		1		1		158281		4
incid		1		1		158286		4
prescript		1		1		158291		4
ca751202		1		1		158296		4
kou l t		1		1		158301		4
ca751106		1		1		158306		4
twofold		3		3		158311		6
bitner j r		2		2		158318		5
queen		1		1		158324		4
tile		2		2		158329		5
ca751105		1		1		158335		4
rhodes s p		1		1		158340		4
ca751104		1		1		158345		4
genealog		1		1		158350		4
controversi		1		1		158355		4
foot		1		1		158360		4
bohm		1		1		158365		4
jacopini		1		1		158370		4
timespac		2		2		158375		5
insuffici		1		1		158381		4
warrant		1		1		158386		4
marcotty m		1		1		158391		4
pascal		4		4		158396		7
ca751103		1		1		158404		4
hoc		3		3		158409		6
relation		1		1		158416		4
boyce r f		1		1		158421		4
chamberlin d d		1		1		158426		4
king w f iii		1		1		158431		4
databas		72		30		158436		33
ca751102		1		1		158470		4
wong a		1		1		158475		4
yang c s		1		1		158480		4
ca751101		1		1		158485		4
multinomi		2		1		158490		4
impract		1		1		158495		4
reiser m		1		1		158500		4
kobayashi h		1		1		158505		4
ca751007		1		1		158510		4
stabli		4		4		158515		7
cotton i		1		1		158523		4
ca751006		1		1		158528		4
bn		1		1		158533		4
2log2		3		1		158538		4
2m13mp		1		1		158543		4
mplog2		1		1		158548		4
2bm		1		1		158553		4
mp2b		1		1		158558		4
nkm		2		1		158563		4
mp3k		1		1		158568		4
batcher		1		1		158573		4
mn2plog2		1		1		158578		4
kmp		1		1		158583		4
k12mplog2		1		1		158588		4
gavril f		1		1		158593		4
ca751005		1		1		158598		4
xrm		1		1		158603		4
sequel		3		1		158608		4
chamberlind d		1		1		158613		4
ca751004		1		1		158618		4
squiral		2		1		158623		4
pipelin		4		3		158628		6
codd		1		1		158635		4
smith j m		2		2		158640		5
yen		1		1		158646		4
tang		1		1		158651		4
ca751003		1		1		158656		4
convei		1		1		158661		4
confus		2		2		158666		5
shu n c		1		1		158672		4
housel b c		1		1		158677		4
ca751002		1		1		158682		4
dbtg		1		1		158687		4
gerritsen r		1		1		158692		4
ca751001		1		1		158697		4
ca750905		1		1		158702		4
2314		1		1		158707		4
3330		1		1		158712		4
piepmeier w f		1		1		158717		4
ca750904		1		1		158722		4
river		5		1		158727		4
plankton		3		1		158732		4
phytoplankton		2		1		158737		4
zooplankton		2		1		158742		4
ecolog		2		1		158747		4
ecosystem		4		1		158752		4
pollut		2		1		158757		4
asterionella		1		1		158762		4
columbia		1		1		158767		4
annual		2		1		158772		4
veloc		1		1		158777		4
aquat		1		1		158782		4
environment		4		1		158787		4
claudson r m		1		1		158792		4
ca750903		1		1		158797		4
nk		2		1		158802		4
1k		2		2		158807		5
tk		1		1		158813		4
surpass		1		1		158818		4
bently j l		1		1		158823		4
ca750902		1		1		158828		4
compactifi		3		2		158833		5
interprocessor		1		1		158839		4
unimped		1		1		158844		4
reclaim		5		3		158849		6
steele g l jr		2		2		158856		5
compactif		1		1		158862		4
gc		1		1		158867		4
ca750901		1		1		158872		4
lemnisc		4		2		158877		5
todd j		2		2		158883		5
ca750811		1		1		158889		4
vaucher j c		1		1		158894		4
duval p		2		2		158899		5
ca750810		1		1		158905		4
quien		1		1		158910		4
mccluskei		2		1		158915		4
table1		1		1		158920		4
preprocess		6		4		158925		7
further		1		1		158933		4
overspecifi		1		1		158938		4
quin		1		1		158943		4
ca750809		1		1		158948		4
ca750808		1		1		158953		4
crwr		3		1		158958		4
ca750807		1		1		158963		4
chen		2		2		158968		5
ho		1		1		158974		4
smith a j		4		4		158979		7
ca750806		1		1		158987		4
consult		2		1		158992		4
weizenbaum		1		1		158997		4
sharo s c		1		1		159002		4
kwasny s c		1		1		159007		4
ca750805		1		1		159012		4
cotton i w		1		1		159017		4
ca750804		1		1		159022		4
nondeterminaci		3		2		159027		5
ca750803		1		1		159033		4
lr		7		3		159038		6
ll		2		1		159045		4
aho a v		2		2		159050		5
ca750802		1		1		159056		4
outperform		4		1		159061		4
preferenti		3		3		159066		6
shore j e		2		2		159073		5
ca750801		1		1		159079		4
women		11		3		159084		6
ca750707		1		1		159091		4
ca750706		1		1		159096		4
encas		3		1		159101		4
freeman h		2		2		159106		5
shapira r		2		2		159112		5
ca750705		1		1		159118		4
siewiorek d p		1		1		159123		4
ca750704		1		1		159128		4
sager n		1		1		159133		4
grishman r		1		1		159138		4
ca750703		1		1		159143		4
rc		2		1		159148		4
lauesen s		1		1		159153		4
ca750702		1		1		159158		4
satur		5		3		159163		6
borrow		1		1		159170		4
econometr		2		2		159175		5
courtois p j		2		2		159181		5
ca750701		1		1		159187		4
earn		2		2		159192		5
reput		1		1		159198		4
eat		1		1		159203		4
burdensom		1		1		159208		4
wyman f p		1		1		159213		4
ca750611		1		1		159218		4
1243		1		1		159223		4
harper l h		1		1		159228		4
payne t h		1		1		159233		4
savage j e		1		1		159238		4
straus e		1		1		159243		4
ca750610		1		1		159248		4
soule s		1		1		159253		4
ca750609		1		1		159258		4
ca750608		1		1		159263		4
corasick m j		1		1		159268		4
ca750607		1		1		159273		4
recombin		2		1		159278		4
cranston b		1		1		159283		4
thomas r		1		1		159288		4
ca750606		1		1		159293		4
amen		1		1		159298		4
interpretor		1		1		159303		4
ca750605		1		1		159308		4
automobil		1		1		159313		4
babich a f		1		1		159318		4
grason j		1		1		159323		4
ca750604		1		1		159328		4
migrat		2		1		159333		4
wang c p		1		1		159338		4
ling h		1		1		159343		4
ca750603		1		1		159348		4
paint		1		1		159353		4
percept		1		1		159358		4
realism		1		1		159363		4
phong b t		1		1		159368		4
ca750602		1		1		159373		4
492		1		1		159378		4
ca750601		1		1		159383		4
furnitur		2		1		159388		4
dp		3		1		159393		4
pfefferkorn c e		1		1		159398		4
ca750514		1		1		159403		4
horowitz s l		1		1		159408		4
ca750513		1		1		159413		4
ca750512		1		1		159418		4
wasserman a i		1		1		159423		4
ca750511		1		1		159428		4
kth		2		1		159433		4
fox b		1		1		159438		4
ca750510		1		1		159443		4
evans d j		1		1		159448		4
hatzopoulos m		1		1		159453		4
ca750509		1		1		159458		4
r478		1		1		159463		4
hindmarsh a c		1		1		159468		4
ca750508		1		1		159473		4
r475		2		2		159478		5
doran c j		1		1		159484		4
ca750507		1		1		159489		4
mashburn r g		1		1		159494		4
ca750506		1		1		159499		4
r446		1		1		159504		4
c446		1		1		159509		4
mertens i		1		1		159514		4
ca750505		1		1		159519		4
491		1		1		159524		4
ca750504		1		1		159529		4
paragraph		1		1		159534		4
wilks y		1		1		159539		4
templat		4		3		159544		6
parapl		1		1		159551		4
stereotyp		1		1		159556		4
ca750503		1		1		159561		4
ca750502		1		1		159566		4
fisher d a		1		1		159571		4
ca750501		1		1		159576		4
fruit		1		1		159581		4
vaucher j g		1		1		159586		4
ca750410		1		1		159591		4
hinds j a		2		2		159596		5
ca750409		1		1		159602		4
warshal		3		1		159607		4
warren h s jr		2		2		159612		5
digraph		4		2		159618		5
ca750408		1		1		159624		4
batagelj v		1		1		159629		4
ca750407		1		1		159634		4
wedg		1		1		159639		4
solidsuit		1		1		159644		4
braid i c		1		1		159649		4
polyhedra		2		2		159654		5
ca750406		1		1		159660		4
ca750405		1		1		159665		4
ca750404		1		1		159670		4
475		1		1		159675		4
frederick l w		1		1		159680		4
ca750403		1		1		159685		4
ginsberg e s		1		1		159690		4
zaborowski d		1		1		159695		4
ca750402		1		1		159700		4
socio		1		1		159705		4
nationwid		1		1		159710		4
iowaiowa		1		1		159715		4
chambers j a		1		1		159720		4
poore r v		1		1		159725		4
ca750401		1		1		159730		4
cigarett		2		1		159735		4
smoker		2		1		159740		4
patil		3		1		159745		4
ca750311		1		1		159750		4
sluis a		1		1		159755		4
ca750310		1		1		159760		4
shampine l f		1		1		159765		4
ca750309		1		1		159770		4
takahashi		1		1		159775		4
erisman e m		1		1		159780		4
tinney w f		1		1		159785		4
ca750308		1		1		159790		4
whitt j d		1		1		159795		4
sullenberger a g		1		1		159800		4
ca750307		1		1		159805		4
gentleman		1		1		159810		4
marovich		1		1		159815		4
karp r a		1		1		159820		4
ca750306		1		1		159825		4
489		1		1		159830		4
rivest r l		2		2		159835		5
ca750305		1		1		159841		4
nmini		1		1		159846		4
ion		1		1		159851		4
ca750304		1		1		159856		4
glypnir		3		1		159861		4
earliest		2		2		159866		5
lawrie d h		1		1		159872		4
layman t		1		1		159877		4
baer d		1		1		159882		4
randal j m		1		1		159887		4
ca750303jb		1		1		159892		4
secretari		1		1		159897		4
typist		1		1		159902		4
ipi		1		1		159907		4
phototypesett		1		1		159912		4
cherry l l		1		1		159917		4
ca750302		1		1		159922		4
john		2		2		159927		5
johnston h c		1		1		159933		4
ca750301		1		1		159938		4
kimme c		1		1		159943		4
balard d		1		1		159948		4
sklansky j		1		1		159953		4
ca750211		1		1		159958		4
r479		1		1		159963		4
magnuski h s		1		1		159968		4
ca750210		1		1		159973		4
r459		1		1		159978		4
syslo m m		1		1		159983		4
ca750209		1		1		159988		4
hancock t w		1		1		159993		4
ca750208		1		1		159998		4
r332		1		1		160003		4
skovgaard o		1		1		160008		4
ca750207		1		1		160013		4
c451		1		1		160018		4
knightw		1		1		160023		4
ca750206		1		1		160028		4
spacer		1		1		160033		4
vanderbrug g j		1		1		160038		4
minker j		1		1		160043		4
ca750205		1		1		160048		4
paraphras		2		1		160053		4
encompass		2		2		160058		5
goldman n m		1		1		160064		4
ca750204		1		1		160069		4
hoare c a r 		1		1		160074		4
ca750203		1		1		160079		4
ca750202		1		1		160084		4
blockag		2		1		160089		4
burnett g j		1		1		160094		4
carolo		1		1		160099		4
ca750201		1		1		160104		4
ca750112		1		1		160109		4
pk		5		2		160114		5
ainf		5		1		160120		4
a0		4		1		160125		4
ppsi		1		1		160130		4
psi1		1		1		160135		4
pk2		1		1		160140		4
k5		1		1		160145		4
pk3		1		1		160150		4
ca750111		1		1		160155		4
4n		1		1		160160		4
034		1		1		160165		4
ho i t		1		1		160170		4
ca750110		1		1		160175		4
reformul		1		1		160180		4
ca750109		1		1		160185		4
hestenes m r		1		1		160190		4
ca750108		1		1		160195		4
marcus m		1		1		160200		4
robinson h		1		1		160205		4
ca750107		1		1		160210		4
nonnorm		1		1		160215		4
frobeniu		1		1		160220		4
slui		1		1		160225		4
gershgorin		1		1		160230		4
ca750106		1		1		160235		4
hadamard		2		1		160240		4
birkhoff g		1		1		160245		4
gram		2		2		160250		5
schmidt		1		1		160256		4
ca750105		1		1		160261		4
suspicion		1		1		160266		4
unfound		1		1		160271		4
peters g		1		1		160276		4
ca750104		1		1		160281		4
ca750103		1		1		160286		4
archimedian		1		1		160291		4
cone		1		1		160296		4
ca750102		1		1		160301		4
nonprofession		1		1		160306		4
bestow		1		1		160311		4
licens		1		1		160316		4
ca750101		1		1		160321		4
carotid		3		1		160326		4
arteri		2		1		160331		4
cardiovascular		1		1		160336		4
diseas		1		1		160341		4
stockman g		1		1		160346		4
kanal l		1		1		160351		4
kyle m c		1		1		160356		4
ca761204		1		1		160361		4
nmcsa		1		1		160366		4
soda		1		1		160371		4
nunamaker j f jr		1		1		160376		4
konsynski b r jr		1		1		160381		4
ho t		1		1		160386		4
singer c		1		1		160391		4
ca761203		1		1		160396		4
coser		2		1		160401		4
nsf		3		2		160406		5
chairmen		1		1		160412		4
ca761202		1		1		160417		4
ca761201		1		1		160422		4
linker		1		1		160427		4
ca761108		1		1		160432		4
disorgan		1		1		160437		4
maruyama k		2		2		160442		5
smith s e		2		2		160448		5
ca761107		1		1		160454		4
releas		5		2		160459		5
eswarran k		1		1		160465		4
gray j		1		1		160470		4
lorie r		1		1		160475		4
ca761106		1		1		160480		4
baskett f		2		2		160485		5
